budget,id,overview,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return
0.0,14750.0,"1956: The shy Jonathan's luck with girls changes when he wins the rebellious Gene as a friend in his last year of high school. Gene is adored by many girls and manages to teach Jonathan a few lessons. Gene himself would rather just be with one girl: his girlfriend Bunny. But since his father is poor, her parents don't accept him.",7.356831,1985-02-08,8692426.0,Mischief,6.2,28.0,1985,0.0
35000000.0,271718.0,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",17.310647,2015-07-17,140795793.0,Trainwreck,5.9,1193.0,2015,4.022736942857143
12000000.0,12628.0,"Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend.",9.657642,1997-10-17,4000000.0,Playing God,5.6,26.0,1997,0.3333333333333333
0.0,213950.0,"The hours of your life as a currency you can buy or sell, trade or squander...",0.009216,1987-08-12,0.0,The Price of Life,0.0,0.0,1987,0.0
0.0,317213.0,Enriqueta and Ramoneta run a business out of their house selling something too taboo to be available in any grocery store.,0.214997,2010-02-10,0.0,The Twin Girls of Sunset Street,4.7,3.0,2010,0.0
9000000.0,26127.0,"Wellman Santee (Dolph Lundgren) a former race car driver, whose livelihood is transporting exotic stolen super cars, is involved, with his partner Eddie, in shoot out, resulting in the deaths of his friend and a highway cop. Santee is framed for the cop's murder and jailed in a maximum security prison. A few months later, Santee breaks out after narrowly escaping an attempt on his life. He reaches a local diner where he steals a car, abducts the owner, Rita and flees, completely unaware that his hostage is a deputy sheriff. A massive manhunt ensues, spearheaded by Lt. Severance a tough, obessive cop. Santee leads the detective and his men on a dramatic high speed chase, from the desert wilderness to the streets of downtown Los Angeles. Santee's out to clear his name and when it comes to getting even, he's taking revenge into overdrive.",2.506227,1993-08-04,0.0,Joshua Tree,5.1,33.0,1993,0.0
0.0,341420.0,"Four friends go into a haunted mansion on a whim but they do not realize that they have returned home with an evil spirit, from which escape might be impossible.",0.918321,2015-05-22,0.0,Demonte Colony,7.6,7.0,2015,0.0
700000.0,16725.0,"Tracey Berkowitz, 15, a self-described normal girl, loses her 9-year old brother, Sonny. In flashbacks and fragments, we meet her overbearing parents and the sweet, clueless Sonny. We watch Tracey navigate high school, friendless, picked on and teased. She develops a thing for Billy Zero, a new student, imagining he's her boyfriend. We see the day she loses Sonny and we watch her try to find him.",2.819298,2007-02-08,31576.0,The Tracey Fragments,5.9,36.0,2007,0.04510857142857143
1300000.0,321039.0,"A number of 'missing person' cases are reported in Phoenix, Arizona when an unexplained light appears in the sky one night in 1997.",1.352518,2015-06-16,0.0,The Phoenix Incident,5.0,23.0,2015,0.0
0.0,37124.0,"To save his career, an ad man wants a sex symbol to endorse a lipstick. But she wants something too: he has to pretend to be her new lover.",0.95743,1957-07-29,0.0,Will Success Spoil Rock Hunter?,6.6,16.0,1957,0.0
0.0,2988.0,"At fictional Harrad College students learn about sexuality and experiment with each other. Based on the 1962 book of the same name by Robert Rimmer, this movie deals with the concept of free love during the height of the sexual revolution which took place in the United States.",0.952641,1973-05-11,0.0,The Harrad Experiment,2.5,2.0,1973,0.0
0.0,403330.0,"A young lady who has grown up with her father being a radio DJ, becomes one herself. Falls in love and hosts a 'Romantically Speaking' show.",0.133594,2015-01-01,0.0,Romantically Speaking,5.0,2.0,2015,0.0
0.0,382597.0,"The story of a woman who dreams to join an intervention group in the police department called RAID. Unfortunately, she is rather clumsy and both her family (and soon to be family-in-law) and a veteran of the RAID do not approve. However, Johanna is determined to prove them wrong.",7.538272,2017-02-01,0.0,R.A.I.D. Special Unit,5.8,207.0,2017,0.0
140000000.0,5174.0,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",9.718111,2007-08-08,258022233.0,Rush Hour 3,6.1,801.0,2007,1.84301595
0.0,45590.0,Soldiers undertake the perilous task of removing a stockpile of World War II bombshells discovered during roadworks under the ground of a small village.,1.239331,1959-05-09,0.0,There Will Be No Leave Today,6.3,3.0,1959,0.0
0.0,410729.0,"Dora (Ryo Ryusei) and associates runs a badger game scheme to extort victims out of money. One day though, their target looks like an ordinary guy, but he turns out to be a yakuza. Dora and his associates fall into a far darker world. Dora steps into a business that offers to take revenge on others by any means necessary.",0.550522,2016-05-21,0.0,Zebra,5.0,1.0,2016,0.0
0.0,78075.0,"When a minister's wife becomes posessed by Eshu, the Nigerian god of sexuality, an exorcist is called in to drive the evil spirit away.",0.303398,1974-12-25,0.0,Abby,5.4,5.0,1974,0.0
0.0,295884.0,"Kirk is enjoying the annual Christmas party extravaganza thrown by his sister until he realizes he needs to help out Christian, his brother-in-law who has a bad case of the bah-humbugs.",1.231644,2014-11-14,0.0,Saving Christmas,1.7,25.0,2014,0.0
0.0,85546.0,"Yann, a cook, and Nadia, a waitress and mother of 9-year-old child, decide to risk everything on the purchase of a restaurant.  With plenty of talent, energy, love and dreams, but no finance of their own, they find themselves forced into a jungle of financing and bank loans that quickly overwhelms them. To bail them out, Nadia has to take a job in Canada, while Yann is forced to stay behind to save the restaurant.  Together, he and the child confront a relentless avalanche of creditors, an uncaring system and the daily grind from which there is no respite…  Yann finally understands that his only chance of salvation lies in joining his lover – as well as reuniting mother and child – by following Nadia to Canada and a better life.",1.678135,2012-01-03,0.0,A Better Life,6.0,42.0,2012,0.0
0.0,12455.0,A rookie policeman from provincial Le Havre volunteers for the high pressure Parisian homicide bureau and is assigned to a middle-aged woman detective.,1.316087,2005-08-31,0.0,The Young Lieutenant,6.0,17.0,2005,0.0
0.0,175339.0,"The drama begins when handsome Johannes Riemann (as Richard de la Croix) is summoned to an asylum, to check on insane brother Alfred Abel (as Andreas de la Croix). As we see in a later flashback, the alluring Pola Negri (as Sappho) left the innocent Mr. Abel, a lowly engineer, for his well-heeled boss Albert Steinrück (as George Bertink); this helped drive Mr. Abel insane. Presently, when Mr. Riemann finds Ms. Negri, she leaves Mr. Steinruck and moves in with Riemann.",0.039955,1921-09-09,0.0,Mad Love,8.0,1.0,1921,0.0
1180280.0,56164.0,"A cavalcade of English life from New Year's Eve 1899 until 1933 seen through the eyes of well-to-do Londoners Jane and Robert Marryot. Amongst events touching their family are the Boer War, the death of Queen Victoria, the sinking of the Titanic and the Great War.",1.196324,1933-02-08,7630000.0,Cavalcade,4.6,17.0,1933,6.46456772969126
0.0,19086.0,"When DEA agents are taken captive by a ruthless South American kingpin, the Delta Force is reunited to rescue them in this sequel to the 1986 film.",7.007739,1990-08-24,6698361.0,Delta Force 2: The Colombian Connection,5.3,48.0,1990,0.0
0.0,329243.0,It's Donald Trump's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.,1.456319,2011-03-15,0.0,Comedy Central Roast of Donald Trump,6.2,15.0,2011,0.0
0.0,323372.0,"Anna Fritz is a beautiful and famous actress. Suddenly her body is found in a hotel and the news of her death goes around the planet. The young, shy caretaker Pau works at the hospital where they carried the body of Anna Fritz. He and his friends  decide to take pictures of the body of Anna Fritz.  They decide they could make love to her and nobody would know. They are in front of Anna Fritz ... and can do with it what  they want.",7.043286,2015-03-15,0.0,The Corpse of Anna Fritz,6.1,52.0,2015,0.0
0.0,24020.0,A Hawaiian teenage surfer shows off his skills when he takes to the snow slopes in Vermont.,2.780335,1999-07-24,0.0,Johnny Tsunami,5.1,20.0,1999,0.0
65000000.0,9021.0,"Better watch out! The big guy in red is coming to town once again. This time, Scott Calvin -- also known as Santa Claus -- finds out there's an obscure clause in his contract requiring him to take on a wife. He has to leave the North Pole to fulfill his obligations, or else he'll be forced to give up his Yuletide gig.",5.205729,2002-10-31,172855065.0,The Santa Clause 2,5.5,303.0,2002,2.6593086923076923
0.0,281418.0,Two crooks looking out for a drug lord's love interest scramble to find a look-alike after she dies unexpectedly.,3.602005,2014-07-11,0.0,The Lookalike,5.1,23.0,2014,0.0
12000000.0,5924.0,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",15.698433,1973-12-13,53267000.0,Papillon,7.8,445.0,1973,4.438916666666667
0.0,430598.0,"A Boston police officer goes to Nantucket to investigate the murder of his partner, but he finds more than he bargained for.",5.719089,2017-04-28,0.0,Grey Lady,5.0,1.0,2017,0.0
0.0,203226.0,"A film of Chris Marker and the broadcasting(audiovisual) confederate Group - CFDT(FRENCH TRADE UNION)...  For the centenarian of the law of 1884, which we agree to take for point of departure of the labor union, CFDT(FRENCH TRADE UNION) confided to Chris Marker the realisation of a film dedicated to hundred years of syndicalism in France. Chris Marker plans the question in the future and imagines a television news of 2084 for the anniversary of the second centenarian and three possible scenarios: the grey hypothesis, that of the ""crisis"", "" a fearful society which hums and gives itself false safeties in the hope of a balance always questioned ""; the black hypothesis, "" a world where the technique took the place of the ideologies ""; the blue hypothesis, finally, that of the dream and the imagination.",0.726551,1984-10-01,0.0,2084,6.0,7.0,1984,0.0
